1.31.1	3	where	441	80493
1.32.whole	3	you	526	38891
1.32.word	3	you	526	38891
1.32.1	3	you	526	38891
1.33.whole	3	would	56495	4331097
1.33.word	3	would	56495	4331097
1.33.1	3	would	56495	4331097
1.34.whole	3	find	83275	6370548
1.34.word	3	find	83275	6370548
1.34.1	3	find	83275	6370548
1.35.whole	3	the	108659	1317469
1.35.word	3	the	108659	1317469
1.35.1	3	the	108659	1317469
1.36.whole	3	city	5100	6733823
1.36.word	3	city	5100	6733823
1.36.1	3	city	5100	6733823
1.37.whole	3	of	1765001	16136569
1.37.word	3	of	1765001	16136569
1.37.1	3	of	1765001	16136569
1.38.whole	3	Bradford ,	167	3285108
1.38.word	3	Bradford	550	3285108
1.38.1	3	Bradford	550	3285108
1.38.2	3	,	12450	44431
1.39.whole	3	where	1126	195853
1.39.word	3	where	1126	195853
1.39.1	3	where	1126	195853
1.40.whole	3	once	23683	38695781
1.40.word	3	once	23683	38695781
1.40.1	3	once	23683	38695781
1.41.whole	3	a	4356	76254
1.41.word	3	a	4356	76254
1.41.1	3	a	4356	76254
1.42.whole	3	thousand	391	2174761
1.42.word	3	thousand	391	2174761
1.42.1	3	thousand	391	2174761
1.43.whole	3	spinning	38	2709562
1.43.word	3	spinning	38	2709562
1.43.1	3	spinning	38	2709562
1.44.whole	3	jennies	0	101
1.44.word	3	jennies	0	101
1.44.1	3	jennies	0	101
1.45.whole	3	that	24	1183
1.45.word	3	that	24	1183
1.45.1	3	that	24	1183
1.46.whole	3	hummed	0	65
1.46.word	3	hummed	0	65
1.46.1	3	hummed	0	65
1.47.whole	3	and	426	3286
1.47.word	3	and	426	3286
1.47.1	3	and	426	3286
1.48.whole	3	clattered	72	14613
1.48.word	3	clattered	72	14613
1.48.1	3	clattered	72	14613
1.49.whole	3	spun	0	16506
1.49.word	3	spun	0	16506
1.49.1	3	spun	0	16506
1.50.whole	3	wool	0	0
1.50.word	3	wool	0	0
1.50.1	3	wool	0	0
1.51.whole	3	into	181	3934
1.51.word	3	into	181	3934
1.51.1	3	into	181	3934
1.52.whole	3	money	0	8083
1.52.word	3	money	0	8083
1.52.1	3	money	0	8083
1.53.whole	3	for	761	46250
1.53.word	3	for	761	46250
1.53.1	3	for	761	46250
1.54.whole	3	the	327522	1536583
1.54.word	3	the	327522	1536583
1.54.1	3	the	327522	1536583
1.55.whole	3	long - bearded	0	255592771
1.55.word	3	long - bearded	0	255592771
1.55.1	3	long	330707	255592771
1.55.2	3	-	2014018	8726754
1.55.3	3	bearded	3517	13310310
1.56.whole	3	mill	0	65224
1.56.word	3	mill	0	65224
1.56.1	3	mill	0	65224
1.57.whole	3	owners .	0	0
1.57.word	3	owners	0	0
1.57.1	3	owners	0	0
1.57.2	3	.	2706	31997
1.59.whole	3	all	67284	42003999
1.59.word	3	all	67284	42003999
1.59.1	3	all	67284	42003999
1.60.whole	3	mill	0	129372
1.60.word	3	mill	0	129372
1.60.1	3	mill	0	129372
1.61.whole	3	owners	52	1026
1.61.word	3	owners	52	1026
1.61.1	3	owners	52	1026
1.62.whole	3	were	1342	31997
1.62.word	3	were	1342	31997
1.62.1	3	were	1342	31997
1.63.whole	3	generally	335	122415
1.63.word	3	generally	335	122415
1.63.1	3	generally	335	122415
1.64.whole	3	busy	116	674550
1.64.word	3	busy	116	674550
1.64.1	3	busy	116	674550
1.65.whole	3	as	0	1067
1.65.word	3	as	0	1067
1.65.1	3	as	0	1067
1.66.whole	3	beavers	316	57754
1.66.word	3	beavers	316	57754
1.66.1	3	beavers	316	57754
1.67.whole	3	and	259	1848
1.67.word	3	and	259	1848
1.67.1	3	and	259	1848
1.68.whole	3	quite	0	6609
1.68.word	3	quite	0	6609
1.68.1	3	quite	0	6609
1.69.whole	3	pleased	683	691086
1.69.word	3	pleased	683	691086
1.69.1	3	pleased	683	691086
1.70.whole	3	with	21926	45825
1.70.word	3	with	21926	45825
1.70.1	3	with	21926	45825
1.71.whole	3	themselves	8706	875218
1.71.word	3	themselves	8706	875218
1.71.1	3	themselves	8706	875218
1.72.whole	3	for	2481	173415
1.72.word	3	for	2481	173415
1.72.1	3	for	2481	173415
1.73.whole	3	being	4116	421567
1.73.word	3	being	4116	421567
1.73.1	3	being	4116	421567
1.74.whole	3	so	124241	1983594
1.74.word	3	so	124241	1983594
1.74.1	3	so	124241	1983594
1.75.whole	3	successful	896	803987
1.75.word	3	successful	896	803987
1.75.1	3	successful	896	803987
1.76.whole	3	and	4935	215790
1.76.word	3	and	4935	215790
1.76.1	3	and	4935	215790
1.77.whole	3	well	5035	411030
1.77.word	3	well	5035	411030
1.77.1	3	well	5035	411030
1.78.whole	3	off	2672	2755227
1.78.word	3	off	2672	2755227
1.78.1	3	off	2672	2755227
1.79.whole	3	was	186	184108
1.79.word	3	was	186	184108
1.79.1	3	was	186	184108
1.80.whole	3	known	33	63511
1.80.word	3	known	33	63511
1.80.1	3	known	33	63511
1.81.whole	3	to	360044	1662052
1.81.word	3	to	360044	1662052
1.81.1	3	to	360044	1662052
1.82.whole	3	the	678406	5138525
1.82.word	3	the	678406	5138525
1.82.1	3	the	678406	5138525
1.83.whole	3	residents	39415	545617500
1.83.word	3	residents	39415	545617500
1.83.1	3	residents	39415	545617500
1.84.whole	3	of	228648	596858
1.84.word	3	of	228648	596858
1.84.1	3	of	228648	596858
1.85.whole	3	Bradford ,	0	954606
1.85.word	3	Bradford	36	954606
1.85.1	3	Bradford	36	954606
1.85.2	3	,	12450	44431
1.86.whole	3	and	8213	195853
1.86.word	3	and	8213	195853
1.86.1	3	and	8213	195853
1.87.whole	3	if	4684558	1038012553
1.87.word	3	if	4684558	1038012553
1.87.1	3	if	4684558	1038012553
1.88.whole	3	you	921507	8006051
1.88.word	3	you	921507	8006051
1.88.1	3	you	921507	8006051
1.89.whole	3	were	906840	26365270
1.89.word	3	were	906840	26365270
1.89.1	3	were	906840	26365270
1.90.whole	3	to	316331	7751670
1.90.word	3	to	316331	7751670
1.90.1	3	to	316331	7751670
1.91.whole	3	go	110973	8148828
1.91.word	3	go	110973	8148828
1.91.1	3	go	110973	8148828
1.92.whole	3	into	838418	24482468
1.92.word	3	into	838418	24482468
1.92.1	3	into	838418	24482468
1.93.whole	3	the	768123	2288908
1.93.word	3	the	768123	2288908
1.93.1	3	the	768123	2288908
1.94.whole	3	city	323687	83443962
1.94.word	3	city	323687	83443962
1.94.1	3	city	323687	83443962
1.95.whole	3	to	309717	16136569
1.95.word	3	to	309717	16136569
1.95.1	3	to	309717	16136569
1.96.whole	3	visit	3383	543161
1.96.word	3	visit	3383	543161
1.96.1	3	visit	3383	543161
1.97.whole	3	the	676977	3479738
1.97.word	3	the	676977	3479738
1.97.1	3	the	676977	3479738
1.98.whole	3	stately	107	1306865
1.98.word	3	stately	107	1306865
1.98.1	3	stately	107	1306865
1.99.whole	3	City	45	96992
1.99.word	3	City	45	96992
1.99.1	3	City	45	96992
1.100.whole	3	Hall ,	23	82
1.100.word	3	Hall	47	82
1.100.1	3	Hall	47	82
1.100.2	3	,	74194	310048
1.101.whole	3	you	2134	3090613
1.101.word	3	you	2134	3090613
1.101.1	3	you	2134	3090613
1.102.whole	3	would	1301469	62612255
1.102.word	3	would	1301469	62612255
1.102.1	3	would	1301469	62612255
1.103.whole	3	see	77129	6370548
1.103.word	3	see	77129	6370548
1.103.1	3	see	77129	6370548
1.104.whole	3	there	1498	1013208
1.104.word	3	there	1498	1013208
1.104.1	3	there	1498	1013208
1.105.whole	3	the	3243	137582
1.105.word	3	the	3243	137582
1.105.1	3	the	3243	137582
1.106.whole	3	Crest	15	590521
1.106.word	3	Crest	15	590521
1.106.1	3	Crest	15	590521
1.107.whole	3	of	1763	8449
1.107.word	3	of	1763	8449
1.107.1	3	of	1763	8449
1.108.whole	3	the	3366	7066
1.108.word	3	the	3366	7066
1.108.1	3	the	3366	7066
1.109.whole	3	City	599090	1543137122
1.109.word	3	City	599090	1543137122
1.109.1	3	City	599090	1543137122
1.110.whole	3	of	792823	2134324
1.110.word	3	of	792823	2134324
1.110.1	3	of	792823	2134324
1.111.whole	3	Bradford ,	72	2016209
1.111.word	3	Bradford	1049	2016209
1.111.1	3	Bradford	1049	2016209
1.111.2	3	,	12450	44431
1.112.whole	3	which	674	195853
1.112.word	3	which	674	195853
1.112.1	3	which	674	195853
1.113.whole	3	those	14185	152892983
1.113.word	3	those	14185	152892983
1.113.1	3	those	14185	152892983
1.114.whole	3	same	1558	348862
1.114.word	3	same	1558	348862
1.114.1	3	same	1558	348862
1.115.whole	3	mill	0	336448
1.115.word	3	mill	0	336448
1.115.1	3	mill	0	336448
1.116.whole	3	owners	0	2402
1.116.word	3	owners	0	2402
1.116.1	3	owners	0	2402
1.117.whole	3	created	0	31997
1.117.word	3	created	0	31997
1.117.1	3	created	0	31997
1.118.whole	3	to	0	845
1.118.word	3	to	0	845
1.118.1	3	to	0	845
1.119.whole	3	celebrate	1021	575389
1.119.word	3	celebrate	1021	575389
1.119.1	3	celebrate	1021	575389
1.120.whole	3	their	39224	983527
1.120.word	3	their	39224	983527
1.120.1	3	their	39224	983527
1.121.whole	3	achievements .	282	79467
1.121.word	3	achievements	738	79467
1.121.1	3	achievements	738	79467
1.121.2	3	.	21224	89159
1.123.whole	3	shows	394666	232678944
1.123.word	3	shows	394666	232678944
1.123.1	3	shows	394666	232678944
1.124.whole	3	a	37375	429691
1.124.word	3	a	37375	429691
1.124.1	3	a	37375	429691
1.125.whole	3	sinister	53	2644510
1.125.word	3	sinister	53	2644510
1.125.1	3	sinister	53	2644510
1.126.whole	3	looking	329	106008
1.126.word	3	looking	329	106008
1.126.1	3	looking	329	106008
1.127.whole	3	boar 's	0	1651
1.127.word	3	boar 's	0	1651
1.127.1	3	boar	0	1651
1.127.2	3	's	0	64
1.128.whole	3	head	7669	21230
1.128.word	3	head	7669	21230
1.128.1	3	head	7669	21230
1.129.whole	3	sitting	125	2057803
1.129.word	3	sitting	125	2057803
1.129.1	3	sitting	125	2057803
1.130.whole	3	on	449	1211
1.130.word	3	on	449	1211
1.130.1	3	on	449	1211
1.131.whole	3	top	36595	1619065
1.131.word	3	top	36595	1619065
1.131.1	3	top	36595	1619065
1.132.whole	3	of	2716198	3550531
1.132.word	3	of	2716198	3550531
1.132.1	3	of	2716198	3550531
1.133.whole	3	a	657544	9037224
1.133.word	3	a	657544	9037224
1.133.1	3	a	657544	9037224
1.134.whole	3	well	362911	233063222
1.134.word	3	well	362911	233063222
1.134.1	3	well	362911	233063222
1.135.whole	3	which	2646	3979340
1.135.word	3	which	2646	3979340
1.135.1	3	which	2646	3979340
1.136.whole	3	seems	18	21501
1.136.word	3	seems	18	21501
1.136.1	3	seems	18	21501
1.137.whole	3	puzzling	75	656699
1.137.word	3	puzzling	75	656699
1.137.1	3	puzzling	75	656699
1.138.whole	3	at	196	3728
1.138.word	3	at	196	3728
1.138.1	3	at	196	3728
1.139.whole	3	first ,	592	3892
1.139.word	3	first	2103	3892
1.139.1	3	first	2103	3892
1.139.2	3	,	1041628	5208078
1.140.whole	3	but	377654	7336665
1.140.word	3	but	377654	7336665
1.140.1	3	but	377654	7336665
1.141.whole	3	the	22732365	265136753
1.141.word	3	the	22732365	265136753
1.141.1	3	the	22732365	265136753
1.142.whole	3	reason	28564	32371065
1.142.word	3	reason	28564	32371065
1.142.1	3	reason	28564	32371065
1.143.whole	3	for	1103552	3714635
1.143.word	3	for	1103552	3714635
1.143.1	3	for	1103552	3714635
1.144.whole	3	this	959646	5718596
1.144.word	3	this	959646	5718596
1.144.1	3	this	959646	5718596
1.145.whole	3	symbol	1486	17608954
1.145.word	3	symbol	1486	17608954
1.145.1	3	symbol	1486	17608954
1.146.whole	3	is	5013	60769
1.146.word	3	is	5013	60769
1.146.1	3	is	5013	60769
1.147.whole	3	a	16991	174296
1.147.word	3	a	16991	174296
1.147.1	3	a	16991	174296
1.148.whole	3	matter	1077048	140412750
1.148.word	3	matter	1077048	140412750
1.148.1	3	matter	1077048	140412750
1.149.whole	3	of	6378817	7299984
1.149.word	3	of	6378817	7299984
1.149.1	3	of	6378817	7299984
1.150.whole	3	legend .	159	8560615
1.150.word	3	legend	497	8560615
1.150.1	3	legend	497	8560615
1.150.2	3	.	16341	65290
1.152.whole	3	was	15223849	80195749
1.152.word	3	was	15223849	80195749
1.152.1	3	was	15223849	80195749
1.153.whole	3	once ,	816	16894349
1.153.word	3	once	35259	16894349
1.153.1	3	once	35259	16894349
1.153.2	3	,	10511	1436503
1.154.whole	3	legend	28	2853910
1.154.word	3	legend	28	2853910
1.154.1	3	legend	28	2853910
1.155.whole	3	has	6328	42283
1.155.word	3	has	6328	42283
1.155.1	3	has	6328	42283
1.156.whole	3	it ,	8938	46184
1.156.word	3	it	30068	46184
1.156.1	3	it	30068	46184
1.156.2	3	,	90298	834037
1.157.whole	3	a	488794	45782268
1.157.word	3	a	488794	45782268
1.157.1	3	a	488794	45782268
1.158.whole	3	fearsome	3559	164500731
1.158.word	3	fearsome	3559	164500731
1.158.1	3	fearsome	3559	164500731
1.159.whole	3	boar ,	0	46634
1.159.word	3	boar	0	46634
1.159.1	3	boar	0	46634
1.159.2	3	,	0	0
1.160.whole	3	which	2003	60413
1.160.word	3	which	2003	60413
1.160.1	3	which	2003	60413
1.161.whole	3	lived	9228	152892983
1.161.word	3	lived	9228	152892983
1.161.1	3	lived	9228	152892983
1.162.whole	3	in	9328	32190
1.162.word	3	in	9328	32190
1.162.1	3	in	9328	32190
1.163.whole	3	a	588595	4408236
1.163.word	3	a	588595	4408236
1.163.1	3	a	588595	4408236
1.164.whole	3	wood	41576	183575126
1.164.word	3	wood	41576	183575126
1.164.1	3	wood	41576	183575126
1.165.whole	3	located	0	282522
1.165.word	3	located	0	282522
1.165.1	3	located	0	282522
1.166.whole	3	just	0	146
1.166.word	3	just	0	146
1.166.1	3	just	0	146
1.167.whole	3	outside	11139	112075
1.167.word	3	outside	11139	112075
1.167.1	3	outside	11139	112075
1.168.whole	3	the	243087	484861
1.168.word	3	the	243087	484861
1.168.1	3	the	243087	484861
1.169.whole	3	manor	796	8714933
1.169.word	3	manor	796	8714933
1.169.1	3	manor	796	8714933
1.170.whole	3	of	28151	199703
1.170.word	3	of	28151	199703
1.170.1	3	of	28151	199703
1.171.whole	3	Bradford .	0	50331
1.171.word	3	Bradford	28	50331
1.171.1	3	Bradford	28	50331
1.171.2	3	.	5807	44431
1.173.whole	3	source	36474	144782562
1.173.word	3	source	36474	144782562
1.173.1	3	source	36474	144782562
1.174.whole	3	of	26202	60605
1.174.word	3	of	26202	60605
1.174.1	3	of	26202	60605
1.175.whole	3	great	61838	10902900
1.175.word	3	great	61838	10902900
1.175.1	3	great	61838	10902900
1.176.whole	3	trouble	2446	3412305
1.176.word	3	trouble	2446	3412305
1.176.1	3	trouble	2446	3412305
1.177.whole	3	to	8388	59335
1.177.word	3	to	8388	59335
1.177.1	3	to	8388	59335
1.178.whole	3	the	16585	408983
1.178.word	3	the	16585	408983
1.178.1	3	the	16585	408983
1.179.whole	3	local	841243	545617500
1.179.word	3	local	841243	545617500
1.179.1	3	local	841243	545617500
1.180.whole	3	folk	4162	10210599
1.180.word	3	folk	4162	10210599
1.180.1	3	folk	4162	10210599
1.181.whole	3	the	0	15774
1.181.word	3	the	0	15774
1.181.1	3	the	0	15774
1.182.whole	3	boar	0	3209
1.182.word	3	boar	0	3209
1.182.1	3	boar	0	3209
1.183.whole	3	was ,	0	58454
1.183.word	3	was	1960	58454
1.183.1	3	was	1960	58454
1.183.2	3	,	39	5797
1.184.whole	3	bringing	424	12248583
1.184.word	3	bringing	424	12248583
1.184.1	3	bringing	424	12248583
1.185.whole	3	terror	262	1289654
1.185.word	3	terror	262	1289654
1.185.1	3	terror	262	1289654
1.186.whole	3	to	270	574
1.186.word	3	to	270	574
1.186.1	3	to	270	574
1.187.whole	3	the	19440	71148
1.187.word	3	the	19440	71148
1.187.1	3	the	19440	71148
1.188.whole	3	peaceful	23553	545617500
1.188.word	3	peaceful	23553	545617500
1.188.1	3	peaceful	23553	545617500
1.189.whole	3	flocks	34	294124
1.189.word	3	flocks	34	294124
1.189.1	3	flocks	34	294124
1.190.whole	3	and	35	133
1.190.word	3	and	35	133
1.190.1	3	and	35	133
1.191.whole	3	ravaging	0	54605
1.191.word	3	ravaging	0	54605
1.191.1	3	ravaging	0	54605
1.192.whole	3	the	1115	4287
1.192.word	3	the	1115	4287
1.192.1	3	the	1115	4287
1.193.whole	3	countryside	1255	17696
1.193.word	3	countryside	1255	17696
1.193.1	3	countryside	1255	17696
1.194.whole	3	around .	441	1348180
1.194.word	3	around	15708	1348180
1.194.1	3	around	15708	1348180
1.194.2	3	.	545	21732
1.196.whole	3	worse ,	79204	21591326
1.196.word	3	worse	102113	21591326
1.196.1	3	worse	102113	21591326
1.196.2	3	,	83521	109590
1.197.whole	3	however ,	4903	1427748
1.197.word	3	however	5658	1427748
1.197.1	3	however	5658	1427748
1.197.2	3	,	50560404	55960643
1.198.whole	3	the	5323049	55157770
1.198.word	3	the	5323049	55157770
1.198.1	3	the	5323049	55157770
1.199.whole	3	boar	5557	590342104
1.199.word	3	boar	5557	590342104
1.199.1	3	boar	5557	590342104
1.200.whole	3	most	0	58454
1.200.word	3	most	0	58454
1.200.1	3	most	0	58454
1.201.whole	3	liked	0	0
1.201.word	3	liked	0	0
1.201.1	3	liked	0	0
1.202.whole	3	to	1750	8211
1.202.word	3	to	1750	8211
1.202.1	3	to	1750	8211
1.203.whole	3	go	27720	1313294
1.203.word	3	go	27720	1313294
1.203.1	3	go	27720	1313294
1.204.whole	3	to	4952795	24482468
1.204.word	3	to	4952795	24482468
1.204.1	3	to	4952795	24482468
1.205.whole	3	the	3480023	13115848
1.205.word	3	the	3480023	13115848
1.205.1	3	the	3480023	13115848
1.206.whole	3	well	274933	545617500
1.206.word	3	well	274933	545617500
1.206.1	3	well	274933	545617500
1.207.whole	3	that	5176	2896930
1.207.word	3	that	5176	2896930
1.207.1	3	that	5176	2896930
1.208.whole	3	was	6469	914031
1.208.word	3	was	6469	914031
1.208.1	3	was	6469	914031
1.209.whole	3	in	324767	21457191
1.209.word	3	in	324767	21457191
1.209.1	3	in	324767	21457191
1.210.whole	3	the	4886158	20602213
1.210.word	3	the	4886158	20602213
1.210.1	3	the	4886158	20602213
1.211.whole	3	wood	147896	863205546
1.211.word	3	wood	147896	863205546
1.211.1	3	wood	147896	863205546
1.212.whole	3	and	74988	1370145
1.212.word	3	and	74988	1370145
1.212.1	3	and	74988	1370145
1.213.whole	3	drink	31	639750
1.213.word	3	drink	31	639750
1.213.1	3	drink	31	639750
1.214.whole	3	its	1035	794938
1.214.word	3	its	1035	794938
1.214.1	3	its	1035	794938
1.215.whole	3	fresh	0	5208
1.215.word	3	fresh	0	5208
1.215.1	3	fresh	0	5208
1.216.whole	3	water ,	172	18428
1.216.word	3	water	1195	18428
1.216.1	3	water	1195	18428
1.216.2	3	,	73892	492762
1.217.whole	3	so	73150	7651526
1.217.word	3	so	73150	7651526
1.217.1	3	so	73150	7651526
1.218.whole	3	that	10157214	48572215
1.218.word	3	that	10157214	48572215
1.218.1	3	that	10157214	48572215
1.219.whole	3	the	6221439	29818547
1.219.word	3	the	6221439	29818547
1.219.1	3	the	6221439	29818547
1.220.whole	3	people	682036	214194019
1.220.word	3	people	682036	214194019
1.220.1	3	people	682036	214194019
1.221.whole	3	of	2756460	19062982
1.221.word	3	of	2756460	19062982
1.221.1	3	of	2756460	19062982
1.222.whole	3	Bradford	115	5776185
1.222.word	3	Bradford	115	5776185
1.222.1	3	Bradford	115	5776185
1.223.whole	3	had	108	44431
1.223.word	3	had	108	44431
1.223.1	3	had	108	44431
1.224.whole	3	second	0	5685
1.224.word	3	second	0	5685
1.224.1	3	second	0	5685
1.225.whole	3	thoughts	36132	42563
1.225.word	3	thoughts	36132	42563
1.225.1	3	thoughts	36132	42563
1.226.whole	3	about	52945	172716
1.226.word	3	about	52945	172716
1.226.1	3	about	52945	172716
1.227.whole	3	visiting	69	385436
1.227.word	3	visiting	69	385436
1.227.1	3	visiting	69	385436
1.228.whole	3	the	4220	20390
1.228.word	3	the	4220	20390
1.228.1	3	the	4220	20390
1.229.whole	3	well .	18	496409
1.229.word	3	well	192	496409
1.229.1	3	well	192	496409
1.229.2	3	.	122300	2896930
1.231.whole	3	the	1036018	42003999
1.231.word	3	the	1036018	42003999
1.231.1	3	the	1036018	42003999
1.232.whole	3	people	8124	1527014
1.232.word	3	people	8124	1527014
1.232.1	3	people	8124	1527014
1.233.whole	3	of	2756460	19062982
1.233.word	3	of	2756460	19062982
1.233.1	3	of	2756460	19062982
1.234.whole	3	Bradford	115	5776185
1.234.word	3	Bradford	115	5776185
1.234.1	3	Bradford	115	5776185
1.235.whole	3	bore	0	44431
1.235.word	3	bore	0	44431
1.235.1	3	bore	0	44431
1.236.whole	3	the	0	0
1.236.word	3	the	0	0
1.236.1	3	the	0	0
1.237.whole	3	brunt	39670	459226
1.237.word	3	brunt	39670	459226
1.237.1	3	brunt	39670	459226
1.238.whole	3	of	191095	202293
1.238.word	3	of	191095	202293
1.238.1	3	of	191095	202293
1.239.whole	3	the	96737	218340
1.239.word	3	the	96737	218340
1.239.1	3	the	96737	218340
1.240.whole	3	beast 's	3943	1543137122
1.240.word	3	beast 's	3943	1543137122
1.240.1	3	beast	121042	1543137122
1.240.2	3	's	27071	484737
1.241.whole	3	ferocity	27	42999
1.241.word	3	ferocity	27	42999
1.241.1	3	ferocity	27	42999
1.242.whole	3	was	232	4097
1.242.word	3	was	232	4097
1.242.1	3	was	232	4097
1.243.whole	3	unfair	0	2508
1.243.word	3	unfair	0	2508
1.243.1	3	unfair	0	2508
1.244.whole	3	in	1304	73219
1.244.word	3	in	1304	73219
1.244.1	3	in	1304	73219
1.245.whole	3	the	2822	16528
1.245.word	3	the	2822	16528
1.245.1	3	the	2822	16528
1.246.whole	3	eyes	1126411	863205546
1.246.word	3	eyes	1126411	863205546
1.246.1	3	eyes	1126411	863205546
1.247.whole	3	of	1920261	3568740
1.247.word	3	of	1920261	3568740
1.247.1	3	of	1920261	3568740
1.248.whole	3	the	895721	2452410
1.248.word	3	the	895721	2452410
1.248.1	3	the	895721	2452410
1.249.whole	3	people	5022549	1543137122
1.249.word	3	people	5022549	1543137122
1.249.1	3	people	5022549	1543137122
1.250.whole	3	of	2756460	19062982
1.250.word	3	of	2756460	19062982
1.250.1	3	of	2756460	19062982
1.251.whole	3	the	1281606	5776185
1.251.word	3	the	1281606	5776185
1.251.1	3	the	1281606	5776185
1.252.whole	3	region .	294934	1543137122
1.252.word	3	region	1305400	1543137122
1.252.1	3	region	1305400	1543137122
1.252.2	3	.	1342140	6749137
1.253.2	3	,	1092666	2069636
1.254.whole	3	the	235929	1169620
1.254.word	3	the	235929	1169620
1.254.1	3	the	235929	1169620
1.255.whole	3	issue	548833	590342104
1.255.word	3	issue	548833	590342104
1.255.1	3	issue	548833	590342104
1.256.whole	3	reached	920	6830741
1.256.word	3	reached	920	6830741
1.256.1	3	reached	920	6830741
1.257.whole	3	the	1199	2566
1.257.word	3	the	1199	2566
1.257.1	3	the	1199	2566
1.258.whole	3	ears	21816	4072382
1.258.word	3	ears	21816	4072382
1.258.1	3	ears	21816	4072382
1.259.whole	3	of	191630	548834
1.259.word	3	of	191630	548834
1.259.1	3	of	191630	548834
1.260.whole	3	the	95346	305840
1.260.word	3	the	95346	305840
1.260.1	3	the	95346	305840
1.261.whole	3	kindly	7052	1543137122
1.261.word	3	kindly	7052	1543137122
1.261.1	3	kindly	7052	1543137122
1.262.whole	3	Lord	47	74974
1.262.word	3	Lord	47	74974
1.262.1	3	Lord	47	74974
1.263.whole	3	of	0	140
1.263.word	3	of	0	140
1.263.1	3	of	0	140
1.264.whole	3	the	372823	870235
1.264.word	3	the	372823	870235
1.264.1	3	the	372823	870235
1.265.whole	3	Manor	22986	1543137122
1.265.word	3	Manor	22986	1543137122
1.265.1	3	Manor	22986	1543137122
1.266.whole	3	who	128	65114
1.266.word	3	who	128	65114
1.266.1	3	who	128	65114
1.267.whole	3	the	0	343
1.267.word	3	the	0	343
1.267.1	3	the	0	343
1.268.whole	3	people	9070	701294
1.268.word	3	people	9070	701294
1.268.1	3	people	9070	701294
1.269.whole	3	had	132958	19062982
1.269.word	3	had	132958	19062982
1.269.1	3	had	132958	19062982
1.270.whole	3	often	933	1218116
1.270.word	3	often	933	1218116
1.270.1	3	often	933	1218116
1.271.whole	3	asked	2960	452507
1.271.word	3	asked	2960	452507
1.271.1	3	asked	2960	452507
1.272.whole	3	for	5233	131525
1.272.word	3	for	5233	131525
1.272.1	3	for	5233	131525
1.273.whole	3	help .	11056	2020154
